Id_client,Total_amount,Gender,Age,Count_city,Response_communcation,Communication_3month,Tenure
397901,716,M,68,1,1,1,6
397938,1885,F,43,1,1,1,4
397939,4881,F,46,1,1,1,6
397943,5246,M,27,1,1,1,7
397948,750,F,27,1,1,1,4
397949,7302,M,17,1,1,1,7
397999,4740,M,53,1,0,1,7
398008,374,F,45,1,1,1,5
398114,1615,F,55,1,1,1,5
398118,1132,F,41,1,1,1,5
398143,1946,M,51,1,1,1,7
398276,1353,F,36,2,1,1,4
398489,3847,M,50,1,1,1,4
403512,3963,M,29,1,1,1,7
403518,5755,F,20,1,1,1,7
403534,2406,M,63,1,0,1,7
403538,814,F,48,1,1,1,4
403541,3231,F,39,2,0,1,7
403564,3746,F,27,1,1,1,5
403646,5094,F,36,1,1,1,6
403647,3065,M,51,1,1,1,5
403661,4590,F,30,1,0,1,6
403671,2529,F,24,1,1,1,5
403688,5955,M,41,1,0,1,7
403729,5660,M,38,1,1,1,5
403739,2369,M,42,1,1,1,7
403741,7144,F,59,1,1,1,5
403744,3962,F,21,1,0,1,6
403760,10815,M,29,1,1,1,6
403812,3409,F,49,1,1,1,7
403815,1971,F,25,1,1,1,5
403827,2534,F,41,1,0,1,7
403838,11995,F,56,1,1,1,7
403867,11775,F,39,1,1,1,7
403874,1660,F,19,1,1,1,6
403880,1443,M,21,1,1,1,6
403892,12079,F,35,3,1,1,11
403906,1162,F,18,2,1,1,6
403948,3522,M,38,1,1,1,7
403963,374,M,24,1,1,1,5
403981,10892,M,30,1,0,1,7
403990,2726,F,31,1,1,1,7
403996,1338,F,31,1,1,1,4
410082,5594,F,30,1,0,1,7
410083,6123,M,27,1,0,1,7
410084,5734,M,28,1,1,1,6
410107,452,F,27,1,1,1,2
410131,2329,F,51,1,1,1,5
410167,1928,M,29,1,1,1,4
410174,5961,M,39,1,1,1,7
410196,2313,F,57,1,1,1,7
410211,6031,M,35,1,1,1,7
410218,2429,M,69,1,1,1,7
410223,8262,M,46,1,0,1,7
410260,414,,,1,1,1,2
410270,2174,F,61,1,1,1,5
410276,2028,F,73,1,1,1,7
410283,2458,F,34,1,1,1,4
410325,462,M,30,1,1,1,5
410357,626,F,34,1,1,1,3
410365,348,F,51,1,1,1,5
410366,1030,F,25,1,1,1,6
410492,1434,F,32,1,1,1,6
410515,4586,F,31,1,1,1,5
410546,686,F,54,1,1,1,7
410561,8279,F,32,1,1,1,7
410581,1765,F,50,1,1,1,6
410594,986,M,28,1,1,1,4
410637,597,F,28,1,1,1,5
410658,7367,F,23,1,0,1,7
410695,5929,F,76,1,0,1,9
410696,12386,M,38,3,1,1,8
410706,1571,M,17,1,1,1,3
410717,9884,F,40,1,0,1,7
410730,1043,M,21,1,1,1,5
410770,5307,F,40,1,1,1,10
410778,1405,F,46,1,1,1,6
410781,3760,F,54,1,1,1,6
410793,2959,F,32,1,1,1,6
410816,7692,F,28,1,0,1,7
410855,2108,M,25,1,1,1,5
410863,7687,M,37,1,1,1,7
410879,10747,F,32,1,1,1,7
410920,2524,F,26,2,1,1,3
410941,4244,M,19,1,1,1,6
410969,1240,F,45,1,1,1,6
410975,3625,F,28,1,1,1,7
410992,5798,F,30,1,1,1,7
431325,3294,F,58,1,0,1,7
